"Time","Duty 1","Duty 2","Duty 3","I1","I2","I3","V delta","Vdc","Ud*","Uq*","Id","Iq"
0,0.55600607395172119,0.44399392604827881,0.47356206178665161,-1.1463088989257813,0.4234161376953125,0.27883720397949219,18.5546875,582.32421875,2.6398513317108154,-38.943260192871094,-0.23985794186592102,0.97263538837432861
0.39999997615814209,0.43858709931373596,0.56141287088394165,0.50858968496322632,0.86748313903808594,-1.2805614471435547,0.051639556884765625,18.75,582.2265625,20.372383117675781,-36.066028594970703,-0.36486208438873291,1.1977198123931885
0.79999995231628418,0.55824518203735352,0.44175481796264648,0.50520902872085571,-0.082614898681640625,0.53701591491699219,-0.73322296142578125,18.45703125,583.203125,32.489715576171875,-22.068592071533203,0.026071926578879356,0.73298186063766479
1.1999999284744263,0.43781965970993042,0.56218034029006958,0.47708329558372498,-0.49569892883300781,-0.50602531433105469,0.60930633544921875,18.359375,583.59375,42.356685638427734,-6.4164505004882813,-0.049824588000774384,0.73845738172531128
1.5999999046325684,0.56359577178955078,0.43640425801277161,0.5515601634979248,0.71257591247558594,-0.16522979736328125,-0.83649444580078125,18.5546875,584.47265625,46.431957244873047,9.4782924652099609,-0.034733813256025314,0.89632952213287354
1.9999998807907104,0.45074844360351563,0.56777352094650269,0.43222647905349731,-0.93976593017578125,0.64028549194335938,-0.020650863647460938,18.9453125,584.27734375,41.188095092773438,27.609891891479492,0.21447327733039856,0.89083945751190186
2.3999998569488525,0.52011615037918091,0.41780373454093933,0.58219623565673828,0.43374443054199219,-0.79518699645996094,0.082620620727539063,18.5546875,583.7890625,34.053951263427734,44.404262542724609,-0.0073327124118804932,0.73088449239730835
2.7999997138977051,0.52123510837554932,0.58213227987289429,0.41786772012710571,-0.0413055419921875,0.67126846313476563,-0.92943954467773438,18.9453125,583.203125,17.753376007080078,53.029911041259766,0.21841803193092346,0.89989268779754639
3.1999998092651367,0.43713843822479248,0.42529833316802979,0.57470166683197021,-0.80551338195800781,-0.64027786254882813,1.0430450439453125,18.84765625,582.91015625,0.92823398113250732,55.893070220947266,0.19843757152557373,1.164364218711853
3.5999999046325684,0.5801081657409668,0.53643542528152466,0.41989186406135559,1.0223922729492188,-0.38210105895996094,-0.95009422302246094,18.84765625,583.3984375,-15.928983688354492,53.472339630126953,0.24142360687255859,1.1473289728164673
3.9999997615814209,0.41317534446716309,0.51210510730743408,0.58682465553283691,-0.88813018798828125,0.81584739685058594,-0.1445770263671875,18.75,583.49609375,-32.827720642089844,48.648521423339844,0.42606291174888611,0.88968700170516968
4.3999996185302734,0.57405775785446167,0.4398612380027771,0.42594224214553833,0.46472549438476563,-1.1566371917724609,0.4234161376953125,18.65234375,584.08203125,-42.831893920898438,34.764251708984375,0.23402893543243408,1.0414338111877441
4.7999997138977051,0.42390131950378418,0.57609868049621582,0.5365215539932251,-0.051631927490234375,0.80552291870117188,-1.1463088989257813,18.65234375,583.984375,-49.822776794433594,18.791818618774414,0.19948969781398773,1.1119148731231689
5.1999998092651367,0.57277125120162964,0.42722874879837036,0.51076984405517578,-0.61962509155273438,-0.68158912658691406,0.99141120910644531,18.5546875,583.69140625,-49.146896362304688,2.7848877906799316,-0.067101165652275085,1.0932059288024902
5.5999994277954102,0.43629395961761475,0.56370604038238525,0.45449620485305786,0.92944717407226563,-0.20653915405273438,-1.0843467712402344,18.5546875,582.91015625,-44.223751068115234,-13.986347198486328,-0.11635152995586395,1.1600246429443359
5.9999995231628418,0.53822541236877441,0.4406762421131134,0.55932378768920898,-1.0430374145507813,0.39243698120117188,0.3201446533203125,18.359375,582.51953125,-33.954830169677734,-25.684738159179688,-0.22808411717414856,0.90553581714630127
6.3999996185302734,0.488311767578125,0.55850112438201904,0.44149890542030334,0.72290420532226563,-0.95009231567382813,0.0619659423828125,18.5546875,581.640625,-19.024810791015625,-34.674839019775391,-0.29676997661590576,0.92660588026046753
6.7999997138977051,0.48987191915512085,0.44044637680053711,0.55955362319946289,-0.30981063842773438,0.87781143188476563,-0.98107528686523438,18.5546875,581.8359375,-3.6830072402954102,-40.03424072265625,-0.17870114743709564,1.0721524953842163
7.1999998092651367,0.52984017133712769,0.55787801742553711,0.44212198257446289,-0.48537254333496094,-0.87780380249023438,1.1256637573242188,18.75,581.8359375,14.217256546020508,-37.998645782470703,-0.37354514002799988,1.167657732963562
7.5999994277954102,0.45746475458145142,0.44743847846984863,0.55256152153015137,0.61963272094726563,-0.29948234558105469,-0.75387763977050781,18.75,582.6171875,28.145900726318359,-27.039508819580078,-0.0019495885353535414,0.80798262357711792
7.9999995231628418,0.55499571561813354,0.54811912775039673,0.44500428438186646,-0.83649444580078125,0.36145401000976563,0.16523933410644531,18.45703125,583.0078125,39.547199249267578,-12.510520935058594,-0.088640064001083374,0.73661303520202637
8.3999996185302734,0.43228721618652344,0.46972030401229858,0.56771278381347656,0.66094017028808594,-0.89845848083496094,0.0103302001953125,18.75,583.49609375,47.010875701904297,3.180933952331543,-0.21779397130012512,0.87780803442001343
8.7999992370605469,0.57106959819793701,0.50621140003204346,0.42893040180206299,0.0619659423828125,0.60930633544921875,-0.92943954467773438,18.65234375,583.88671875,42.979328155517578,21.320898056030273,0.24769851565361023,0.86591118574142456
9.1999998092651367,0.41989853978157043,0.52845823764801025,0.58010149002075195,-0.33046531677246094,-0.52667999267578125,0.59897994995117188,18.75,583.49609375,38.388168334960938,39.517032623291016,-0.082355856895446777,0.6894373893737793
9.5999994277954102,0.57093900442123413,0.43606036901473999,0.42906102538108826,1.0120658874511719,-0.36144638061523438,-0.89845848083496094,18.359375,583.30078125,23.436305999755859,48.496341705322266,0.24600318074226379,1.1108248233795166
9.9999990463256836,0.41974002122879028,0.58025997877120972,0.53912901878356934,-1.1566352844238281,0.69192314147949219,0.061967849731445313,18.9453125,582.8125,6.9086871147155762,55.684829711914063,0.23256777226924896,1.0599381923675537
10.399999618530273,0.58461898565292358,0.4153810441493988,0.50847774744033813,0.58864974975585938,-1.0946731567382813,0.34079933166503906,18.5546875,582.6171875,-9.4900779724121094,56.227176666259766,0.16908258199691772,1.0356895923614502
10.799999237060547,0.42079660296440125,0.57920336723327637,0.44013434648513794,0.082622528076171875,0.60930442810058594,-0.89845848083496094,18.65234375,582.8125,-26.340696334838867,51.848747253417969,0.29295057058334351,0.83360958099365234
11.19999885559082,0.54403775930404663,0.42081257700920105,0.57918745279312134,-0.75387763977050781,-0.53700637817382813,0.96042823791503906,18.359375,582.8125,-39.36602783203125,39.7872314453125,0.18302473425865173,1.0622248649597168
